trxn_amt,qty,cust_age,fraudulent,acct_age_days,trxn_hour,year,month,day,pmt_method_PayPal,pmt_method_bank transfer,pmt_method_credit card,pmt_method_debit card,product_cat_clothing,product_cat_electronics,product_cat_health & beauty,product_cat_home & garden,product_cat_toys & games,cust_device_desktop,cust_device_mobile,cust_device_tablet
14.57,2,42,0,93,19,2024,1,3,False,True,False,False,False,False,False,False,True,False,False,True
323.03,1,65,0,336,7,2024,2,11,False,False,True,False,False,False,False,False,True,False,True,False
112.94,2,24,0,70,16,2024,1,19,False,True,False,False,False,False,True,False,False,True,False,False
154.04,4,45,0,26,20,2024,2,6,False,False,True,False,True,False,False,False,False,False,True,False
136.16,2,48,0,86,9,2024,1,14,True,False,False,False,False,False,True,False,False,False,False,True
167.01,1,43,0,114,11,2024,3,15,True,False,False,False,False,False,True,False,False,False,True,False
134.51,3,23,0,232,15,2024,1,5,False,False,True,False,False,True,False,False,False,False,False,True
43.86,3,40,0,312,20,2024,1,1,False,True,False,False,False,False,False,False,True,True,False,False
391.31,2,27,0,246,5,2024,2,4,True,False,False,False,False,False,False,True,False,False,False,True
26.13,3,38,0,331,10,2024,2,21,False,False,False,True,False,True,False,False,False,False,True,False
163.53,2,43,0,234,21,2024,1,19,False,False,True,False,True,False,False,False,False,False,False,True
258.22,5,26,0,66,9,2024,3,3,False,False,True,False,False,True,False,False,False,False,True,False
202.41,2,29,0,232,6,2024,2,11,False,False,True,False,False,False,False,True,False,False,True,False
646.76,5,45,0,364,23,2024,1,29,False,False,True,False,False,False,False,True,False,True,False,False
98.07,4,21,0,244,19,2024,2,24,True,False,False,False,False,True,False,False,False,False,True,False
70.27,4,22,0,49,7,2024,2,22,False,False,False,True,False,True,False,False,False,False,True,False
541.03,4,35,0,231,23,2024,3,29,False,True,False,False,False,False,False,True,False,False,False,True
186.16,3,27,0,212,10,2024,1,27,True,False,False,False,True,False,False,False,False,False,True,False
116.98,3,44,0,175,18,2024,1,26,False,True,False,False,False,False,True,False,False,True,False,False
30.7,2,29,0,38,6,2024,2,21,False,False,True,False,False,False,True,False,False,False,False,True
32.64,5,55,0,294,2,2024,3,24,False,False,True,False,False,False,False,False,True,True,False,False
188.42,3,42,0,344,11,2024,3,20,False,True,False,False,False,False,False,False,True,False,True,False
310.9,2,46,0,263,8,2024,1,5,False,True,False,False,True,False,False,False,False,False,True,False
507.68,3,34,0,144,5,2024,1,11,False,False,False,True,False,False,False,True,False,True,False,False
347.09,3,54,0,271,4,2024,1,14,False,True,False,False,False,False,False,True,False,True,False,False
16.1,5,38,0,287,0,2024,1,25,False,False,True,False,True,False,False,False,False,False,False,True
154.58,3,27,0,187,4,2024,3,6,False,False,True,False,False,False,True,False,False,False,True,False
182.33,1,24,0,33,15,2024,2,1,True,False,False,False,False,False,True,False,False,False,True,False
106.46,3,30,0,54,0,2024,3,13,False,True,False,False,False,False,False,False,True,False,False,True
349.54,4,34,0,18,1,2024,1,18,False,False,True,False,True,False,False,False,False,False,True,False
346.76,4,29,0,234,8,2024,2,29,True,False,False,False,True,False,False,False,False,False,True,False
31.76,2,39,0,318,1,2024,1,12,False,False,False,True,False,False,False,False,True,False,True,False
122.91,4,38,0,126,12,2024,3,17,False,True,False,False,False,False,True,False,False,False,True,False
109.66,5,35,0,253,18,2024,3,30,True,False,False,False,True,False,False,False,False,False,True,False
346.33,1,45,0,222,9,2024,2,17,False,False,False,True,False,False,True,False,False,False,True,False
366.57,2,27,0,115,6,2024,3,10,True,False,False,False,False,False,True,False,False,True,False,False
397.9,3,52,0,89,22,2024,1,15,True,False,False,False,True,False,False,False,False,True,False,False
146.07,5,19,0,34,16,2024,2,3,False,True,False,False,False,False,False,True,False,True,False,False
21.43,2,4,0,297,23,2024,2,6,False,False,True,False,False,False,True,False,False,False,True,False
459.47,5,39,0,308,1,2024,3,7,False,False,True,False,True,False,False,False,False,False,True,False
107.8,2,25,0,118,15,2024,3,11,False,False,True,False,True,False,False,False,False,False,True,False
284.29,5,39,1,24,9,2024,3,31,False,True,False,False,True,False,False,False,False,False,False,True
193.21,1,36,0,355,8,2024,2,10,True,False,False,False,False,False,False,False,True,False,False,True
99.28,1,26,0,286,18,2024,1,27,True,False,False,False,False,False,True,False,False,False,True,False
54.02,4,34,0,248,21,2024,3,11,False,False,True,False,False,False,False,False,True,True,False,False
102.5,2,25,0,22,15,2024,2,4,False,True,False,False,False,False,False,True,False,True,False,False
23.95,5,45,0,47,13,2024,4,2,False,False,False,True,False,True,False,False,False,False,False,True
113.91,5,42,0,139,23,2024,3,11,False,False,False,True,False,False,True,False,False,False,False,True
425.46,1,27,0,84,19,2024,1,15,False,True,False,False,False,False,True,False,False,False,False,True
108.16,4,18,0,245,9,2024,1,30,False,True,False,False,False,True,False,False,False,False,False,True
26.37,4,11,0,357,12,2024,3,1,False,True,False,False,False,False,False,False,True,False,True,False
19.36,2,36,0,4,10,2024,2,18,False,False,True,False,False,False,False,True,False,True,False,False
205.75,2,23,0,192,5,2024,2,5,True,False,False,False,True,False,False,False,False,False,False,True
90.74,5,46,0,354,15,2024,2,23,False,False,False,True,False,False,True,False,False,True,False,False
34.73,3,22,0,27,21,2024,1,15,True,False,False,False,False,False,False,False,True,False,False,True
277.95,1,34,0,347,23,2024,1,20,True,False,False,False,False,False,True,False,False,True,False,False
323.14,3,31,0,143,11,2024,1,16,False,False,False,True,False,False,False,False,True,False,True,False
23.09,4,26,0,147,20,2024,3,14,True,False,False,False,True,False,False,False,False,True,False,False
147.04,4,7,0,209,0,2024,2,16,False,False,True,False,False,True,False,False,False,True,False,False
118.23,1,16,0,244,14,2024,1,12,True,False,False,False,False,False,False,True,False,True,False,False
66.69,2,32,0,158,0,2024,1,11,False,False,False,True,True,False,False,False,False,False,False,True
97.8,2,42,0,354,16,2024,3,22,False,False,False,True,False,True,False,False,False,False,True,False
356.88,5,23,0,230,23,2024,4,3,True,False,False,False,False,True,False,False,False,False,True,False
71.22,2,30,0,165,8,2024,2,25,False,False,True,False,False,False,False,False,True,True,False,False
466.61,3,42,0,258,0,2024,3,15,False,False,False,True,False,True,False,False,False,False,True,False
61.09,1,39,0,354,17,2024,3,23,False,False,False,True,False,False,False,False,True,False,True,False
211.59,3,39,0,34,18,2024,4,6,False,False,False,True,False,False,False,True,False,False,False,True
411.86,3,26,0,15,22,2024,1,18,False,False,True,False,False,False,False,False,True,False,False,True
57.55,4,50,0,109,12,2024,3,14,True,False,False,False,False,False,False,True,False,False,False,True
46.03,2,34,0,310,6,2024,2,27,False,False,True,False,False,False,True,False,False,False,False,True
221.41,1,33,0,81,4,2024,3,20,False,False,False,True,True,False,False,False,False,False,True,False
310.69,3,24,0,22,8,2024,4,5,True,False,False,False,True,False,False,False,False,False,True,False
112.37,1,30,0,36,9,2024,1,10,False,False,True,False,True,False,False,False,False,False,False,True
298.5,4,34,0,66,23,2024,1,17,True,False,False,False,False,False,False,True,False,False,True,False
468.18,1,26,0,175,23,2024,3,30,False,False,True,False,False,True,False,False,False,False,True,False
190.43,2,38,0,336,15,2024,3,6,False,False,False,True,True,False,False,False,False,False,True,False
52.84,3,51,0,213,6,2024,1,18,False,False,True,False,True,False,False,False,False,False,False,True
10.42,5,44,0,352,16,2024,2,10,False,False,False,True,False,True,False,False,False,False,False,True
223.21,2,39,0,77,15,2024,1,17,False,False,True,False,False,False,False,False,True,False,False,True
18.49,5,36,0,185,0,2024,1,8,False,False,False,True,False,False,True,False,False,False,False,True
277.07,1,26,0,95,0,2024,3,26,False,False,False,True,True,False,False,False,False,False,True,False
2778.65,4,46,1,214,11,2024,3,17,False,True,False,False,False,False,False,True,False,False,False,True
32.53,2,31,0,165,22,2024,2,20,False,True,False,False,False,False,True,False,False,False,False,True
121.0,2,26,0,208,22,2024,2,23,False,True,False,False,False,False,True,False,False,False,True,False
41.67,4,37,0,267,6,2024,2,8,False,True,False,False,False,False,False,False,True,False,True,False
142.25,1,45,0,95,18,2024,4,2,False,True,False,False,False,False,True,False,False,False,True,False
162.85,3,42,0,360,13,2024,3,29,False,False,False,True,False,False,True,False,False,True,False,False
97.05,2,16,0,258,17,2024,1,4,True,False,False,False,False,False,True,False,False,False,False,True
482.02,1,36,0,266,13,2024,1,31,True,False,False,False,False,False,False,False,True,False,False,True
168.61,5,41,0,115,15,2024,1,23,True,False,False,False,False,False,False,False,True,True,False,False
673.13,5,31,0,33,5,2024,3,5,False,False,False,True,False,False,False,False,True,True,False,False
92.57,1,27,0,113,21,2024,4,6,False,True,False,False,False,False,False,True,False,True,False,False
103.51,3,37,0,110,8,2024,3,5,False,False,False,True,False,False,True,False,False,False,True,False
66.72,5,36,0,46,2,2024,3,20,False,False,True,False,False,True,False,False,False,False,True,False
246.77,5,35,0,84,23,2024,1,16,False,True,False,False,False,False,False,True,False,False,True,False
447.06,5,39,0,156,21,2024,3,6,False,True,False,False,False,False,False,False,True,True,False,False
591.23,4,29,0,314,10,2024,1,30,False,False,True,False,False,False,True,False,False,False,False,True
35.01,4,57,0,151,2,2024,2,2,False,False,True,False,False,False,False,True,False,True,False,False
602.61,5,37,0,134,23,2024,3,11,False,True,False,False,False,False,False,False,True,True,False,False
139.99,4,33,0,323,14,2024,3,22,False,False,False,True,False,False,False,True,False,False,True,False
15.35,4,33,0,54,14,2024,3,5,False,False,True,False,False,False,True,False,False,False,True,False
383.22,2,30,0,310,7,2024,2,25,False,True,False,False,False,False,True,False,False,False,False,True
35.05,2,41,0,218,23,2024,2,24,False,False,False,True,True,False,False,False,False,True,False,False
265.4,3,42,0,274,5,2024,2,28,True,False,False,False,False,False,True,False,False,False,False,True
276.95,1,39,0,153,13,2024,2,21,False,False,False,True,False,False,False,False,True,False,True,False
1044.05,3,20,0,247,17,2024,3,4,False,False,False,True,False,True,False,False,False,True,False,False
167.06,1,25,0,93,15,2024,3,30,True,False,False,False,False,False,False,False,True,False,True,False
52.71,4,49,0,17,9,2024,1,13,False,False,True,False,False,True,False,False,False,False,True,False
764.62,4,46,0,222,23,2024,3,3,True,False,False,False,False,False,False,False,True,True,False,False
28.61,5,44,0,290,10,2024,3,19,False,True,False,False,False,False,False,False,True,True,False,False
22.5,5,39,0,356,19,2024,2,29,False,False,False,True,False,True,False,False,False,False,True,False
380.1,1,32,0,328,13,2024,2,18,False,False,False,True,False,True,False,False,False,False,True,False
48.45,1,9,0,129,15,2024,1,11,False,False,True,False,True,False,False,False,False,False,True,False
290.53,5,21,0,288,1,2024,1,7,False,False,True,False,False,False,False,True,False,False,False,True
124.21,2,35,0,152,0,2024,2,2,False,False,True,False,True,False,False,False,False,False,True,False
431.01,3,33,0,241,11,2024,2,28,False,False,True,False,False,False,False,False,True,False,True,False
822.64,1,34,0,75,16,2024,3,27,False,True,False,False,False,False,False,True,False,False,True,False
536.36,2,35,0,161,3,2024,1,8,True,False,False,False,False,False,False,False,True,False,True,False
280.94,1,37,0,102,15,2024,2,11,False,True,False,False,False,False,True,False,False,False,True,False
781.74,1,31,0,47,0,2024,3,23,False,True,False,False,False,False,False,False,True,False,True,False
81.27,1,39,0,147,8,2024,3,31,False,False,False,True,False,False,False,True,False,False,False,True
162.04,1,30,0,346,17,2024,1,10,False,False,False,True,False,True,False,False,False,True,False,False
444.93,3,36,0,22,15,2024,3,2,False,True,False,False,False,False,False,False,True,True,False,False
103.96,1,33,0,295,13,2024,1,13,False,True,False,False,True,False,False,False,False,False,False,True
186.92,4,26,0,101,1,2024,1,20,False,True,False,False,False,True,False,False,False,False,False,True
238.88,1,35,0,113,21,2024,3,17,True,False,False,False,True,False,False,False,False,False,True,False
179.49,2,36,0,109,22,2024,3,19,False,False,True,False,False,False,False,False,True,False,False,True
43.72,1,49,0,42,8,2024,1,13,False,False,True,False,False,True,False,False,False,False,True,False
542.89,2,39,0,217,0,2024,4,1,True,False,False,False,True,False,False,False,False,False,True,False
76.83,3,48,0,48,15,2024,3,20,True,False,False,False,True,False,False,False,False,False,False,True
173.66,4,22,0,291,9,2024,3,25,False,False,False,True,True,False,False,False,False,False,True,False
234.39,4,40,0,244,4,2024,2,10,False,False,False,True,False,False,False,False,True,False,True,False
102.36,4,46,1,218,2,2024,1,30,False,True,False,False,False,False,False,True,False,True,False,False
133.04,2,15,0,20,16,2024,2,23,False,True,False,False,False,True,False,False,False,True,False,False
339.36,2,31,0,355,6,2024,4,7,True,False,False,False,False,True,False,False,False,False,False,True
112.36,5,29,0,14,5,2024,1,2,False,False,False,True,False,False,False,True,False,False,False,True
80.76,5,42,0,77,14,2024,3,9,False,False,True,False,False,False,False,False,True,False,False,True
29.94,5,56,0,154,17,2024,3,9,False,False,False,True,True,False,False,False,False,False,True,False
475.55,2,37,1,336,10,2024,3,7,True,False,False,False,False,True,False,False,False,False,False,True
113.33,4,23,0,320,21,2024,2,3,True,False,False,False,False,False,True,False,False,True,False,False
23.41,1,25,0,277,0,2024,2,4,True,False,False,False,False,False,False,True,False,False,True,False
22.89,1,48,0,36,6,2024,1,20,False,False,False,True,False,False,True,False,False,True,False,False
451.66,3,55,0,258,21,2024,1,1,False,True,False,False,False,False,False,True,False,False,True,False
53.14,4,47,1,22,2,2024,2,28,False,True,False,False,True,False,False,False,False,False,False,True
299.42,2,50,0,179,12,2024,2,14,False,True,False,False,False,False,False,False,True,False,True,False
10.09,3,39,0,12,15,2024,3,28,False,False,False,True,False,True,False,False,False,False,False,True
25.5,4,37,0,315,1,2024,3,24,False,False,False,True,False,True,False,False,False,False,True,False
161.24,2,27,0,218,9,2024,3,22,False,True,False,False,False,True,False,False,False,False,False,True
215.86,2,16,0,25,1,2024,1,5,False,False,True,False,False,False,False,False,True,False,False,True
115.33,5,17,0,58,23,2024,4,3,False,True,False,False,False,False,False,True,False,False,False,True
85.91,1,31,0,140,14,2024,3,13,True,False,False,False,True,False,False,False,False,False,False,True
